O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
3154787,60031,F,142226.24,1993-06-05,1-URGENT,Clerk#000000749,0, final instructions boost pending deposits. ,60031,Customer#000060031,RsGAZJyxQopaxWfk5,8,18-381-736-7702,6765.74,FURNITURE,cial deposits. ironic requests across the iro
3156135,60022,O,147550.19,1995-06-25,4-NOT SPECIFIED,Clerk#000000267,0,bold packages engage ,60022,Customer#000060022,"I2XoZQLC,63R3zIG z6i3VMCS",0,10-513-498-1045,-759.74,FURNITURE, across the blithely ironic sentiments. thinly pending requests sleep quickly alongsid
3158145,60073,O,190924.99,1997-11-10,1-URGENT,Clerk#000000656,0,final warhorses boost furiously. final packages,60073,Customer#000060073,eo4xUXOM4rx2WP3nEdXZzhBzRFC7oZZ,9,19-269-905-4200,731.03,MACHINERY,xpress requests. blithely special pinto beans x-ray fluffily along the furiously special dolphins. blithely final th
3163559,60085,P,122906.60,1995-03-29,3-MEDIUM,Clerk#000000171,0,ate stealthily even instructions-- daringly ironic foxes cajole. slyly r,60085,Customer#000060085,zT3KxXIO d,19,29-726-930-4080,7957.74,MACHINERY,hely unusual orbits. furiously ironic courts cajole. slyly even theodolites sleep quickly silent
3167138,60059,O,135638.61,1996-02-02,3-MEDIUM,Clerk#000000678,0,"etly toward the even, ironic patte",60059,Customer#000060059,"dZISBokE9NWaz13 b5WbOHrd8DifA,e2yict0",24,34-348-323-9173,2337.46,HOUSEHOLD,"ndencies. excuses sleep. quickly daring dugouts cajole furiously. carefully final accounts across the final, bold"
3174274,60080,O,144009.75,1996-11-27,1-URGENT,Clerk#000000915,0,asymptotes boost blithely across the ca,60080,Customer#000060080,"g7cKdEj2mzUQLSKFFnWsmL,3GaOIrBmfi",0,10-192-161-6631,689.24,BUILDING," slyly pending, permanent packages. special foxes above the slyly regular packages are idly careful pinto"
3206343,60028,F,104362.44,1992-08-27,2-HIGH,Clerk#000000705,0,ideas haggle fluffily. furiously express,60028,Customer#000060028,qoxXSl3gyR5EnAsp,6,16-234-762-4451,3494.99,FURNITURE,e the quickly unusual theodolites cajole slyly blithely r
3210341,60073,F,134081.12,1992-05-30,3-MEDIUM,Clerk#000000121,0,after the foxes. slyly iron,60073,Customer#000060073,eo4xUXOM4rx2WP3nEdXZzhBzRFC7oZZ,9,19-269-905-4200,731.03,MACHINERY,xpress requests. blithely special pinto beans x-ray fluffily along the furiously special dolphins. blithely final th
3210499,60052,O,210351.19,1997-03-26,3-MEDIUM,Clerk#000000361,0,ckly about the slyly final courts: fluffily iron,60052,Customer#000060052,"jygrlXgrjEIaVsH14eKreo,ldCsK",16,26-331-160-8399,4515.17,HOUSEHOLD,"pecial deposits sleep. bold, special accounts haggle ironically slyly even packages. blithely pending packages are"
3214562,60073,O,251643.90,1996-09-29,1-URGENT,Clerk#000000285,0,sts. furiously regular patterns try to wake. carefully ironic acco,60073,Customer#000060073,eo4xUXOM4rx2WP3nEdXZzhBzRFC7oZZ,9,19-269-905-4200,731.03,MACHINERY,xpress requests. blithely special pinto beans x-ray fluffily along the furiously special dolphins. blithely final th
3216259,60098,F,82344.48,1993-09-15,2-HIGH,Clerk#000000137,0,ts are furiously theodolites. thinly final theo,60098,Customer#000060098,"2y,ZeGm0u0 LYJ7waqsZkmWqmU8vn",0,10-972-910-3772,1449.68,AUTOMOBILE,al requests; packages cajole accounts; idly even accounts are. special reques
3217571,60076,F,190070.67,1993-04-20,2-HIGH,Clerk#000000163,0,n packages boost blithely against the ironic dependencies. slyly si,60076,Customer#000060076,L8fTINc0fbWJ,20,30-402-978-3763,3040.10,MACHINERY,"kly final packages. unusual, even foxes after the even, regu"
3218371,60082,O,104686.42,1997-08-24,5-LOW,Clerk#000000876,0,"ly excuses. unusual, enticing packages sleep slyly. final t",60082,Customer#000060082,"x3V6vEbLSeUjYdjS1MvR2,u4gB0S 9d8UEJ",0,10-729-863-1818,3645.47,BUILDING, the accounts. furiously unusual
3220481,60100,O,26508.35,1997-08-28,2-HIGH,Clerk#000000068,0,ar excuses haggle to the slyly ,60100,Customer#000060100,9CZqojrnLk ZY,16,26-775-586-4254,-5.85,HOUSEHOLD,y doggedly ironic theodolites. caref
3225219,60100,O,111056.64,1996-08-19,1-URGENT,Clerk#000000289,0,blithely ironic ideas along the brave accounts promise beneath the ,60100,Customer#000060100,9CZqojrnLk ZY,16,26-775-586-4254,-5.85,HOUSEHOLD,y doggedly ironic theodolites. caref
3226503,60092,O,181127.52,1998-05-28,4-NOT SPECIFIED,Clerk#000000044,0,cross the furiously regular sheaves. slyly unusual sentiments cajole b,60092,Customer#000060092,7HlwD5NMv4G1iaQGEN3,3,13-875-733-5313,6711.67,AUTOMOBILE, even accounts cajole furiously. furiously unusua
3226976,60073,O,5815.17,1995-06-27,4-NOT SPECIFIED,Clerk#000000905,0,"carefully regular, ironic ideas. slyly ironic instructions breach",60073,Customer#000060073,eo4xUXOM4rx2WP3nEdXZzhBzRFC7oZZ,9,19-269-905-4200,731.03,MACHINERY,xpress requests. blithely special pinto beans x-ray fluffily along the furiously special dolphins. blithely final th
3232386,60010,F,165006.17,1994-01-25,3-MEDIUM,Clerk#000000622,0,ackages should boost across the carefully,60010,Customer#000060010,c4vEEaV1tdqLdw2oVuXp BN,21,31-677-809-6961,3497.91,HOUSEHOLD,"fter the quickly silent requests. slyly special theodolites along the even, even requests boos"
3233319,60046,F,178703.48,1995-01-31,2-HIGH,Clerk#000000224,0,ses. blithely pending dependencies x-ray after the brave p,60046,Customer#000060046,VnzEPMAo8c9UxMI6,20,30-318-671-3782,1022.57,AUTOMOBILE, carefully unusual packages boost carefully across the furious
3233831,60089,O,281680.86,1997-02-16,4-NOT SPECIFIED,Clerk#000000484,0,ng asymptotes. carefully final asymptotes use. ruthlessly ,60089,Customer#000060089,2i2cZd4bGay4WBf9mvy,13,23-670-811-2493,9849.12,BUILDING, quickly ironic accounts. slyly regular pinto beans wake blithely unusual foxes. slyly permanent foxe
3235079,60010,P,302235.41,1995-05-23,2-HIGH,Clerk#000000820,0,t the boldly unusual deposits. boldly unusual,60010,Customer#000060010,c4vEEaV1tdqLdw2oVuXp BN,21,31-677-809-6961,3497.91,HOUSEHOLD,"fter the quickly silent requests. slyly special theodolites along the even, even requests boos"
3242727,60052,F,274876.97,1992-11-30,1-URGENT,Clerk#000000147,0,usual asymptotes wake against the furiously,60052,Customer#000060052,"jygrlXgrjEIaVsH14eKreo,ldCsK",16,26-331-160-8399,4515.17,HOUSEHOLD,"pecial deposits sleep. bold, special accounts haggle ironically slyly even packages. blithely pending packages are"
3242755,60043,F,69988.75,1994-10-17,2-HIGH,Clerk#000000764,0, requests haggle along the quickly ironic foxes. brave accounts among the bl,60043,Customer#000060043,6SLQTGRhNJBKEJl9aekego5iwHgy,0,10-115-238-4882,737.03,HOUSEHOLD,"sly final requests use furiously along the stealthily final excuses. express, even accounts"
3249511,60070,O,126378.86,1998-05-25,3-MEDIUM,Clerk#000000079,0," ideas are. regular, pending ex",60070,Customer#000060070,QzLuEO1eycweThJRdA4p3gl92,12,22-662-740-1529,-726.59,HOUSEHOLD,ependencies above the slyly ironic accounts use furiously regular packages. furiously pe
3252034,60067,F,50764.97,1993-08-15,1-URGENT,Clerk#000000751,0,posits. furiously express accounts acr,60067,Customer#000060067,"LC9126Kz5Xl5yGn5Wz3E,JJeBeFMiB",4,14-490-596-5723,1874.19,HOUSEHOLD,ts wake alongside of the carefully silent pinto beans. slyly ironic decoys cajole quickly. qu
3259648,60056,F,124265.06,1994-03-10,3-MEDIUM,Clerk#000000101,0,osits promise blithely against the final deposits. accounts are alon,60056,Customer#000060056,"2lvoe8n8b1,PJ0i3Jq9ZKeL7rH9Fahsui36",3,13-221-847-3701,8880.28,BUILDING,fully furiously even deposits. final accounts nag
3261828,60044,F,114392.54,1992-04-18,3-MEDIUM,Clerk#000000797,0,sh. final instructions haggle slyly among the careful ,60044,Customer#000060044,h0Pq22NKefS3TAEzNX pwRXnRMUbIbi4Gg,4,14-935-681-4749,-812.91,FURNITURE,ly alongside of the final requests. ironic pains across the deposits affix slyly agains
3262562,60007,O,192760.49,1998-03-12,5-LOW,Clerk#000000838,0," blithely final accounts. special,",60007,Customer#000060007,"sp6KJmx,TiSWbMPvhkQwFwTuhSi4a5OLNImpcGI",12,22-491-919-9470,6017.17,FURNITURE,bold packages. regular sheaves mold. blit
3272133,60070,F,97963.44,1992-03-24,5-LOW,Clerk#000000946,0,tes was furiously. quickly final accounts above the ruthlessly final ideas,60070,Customer#000060070,QzLuEO1eycweThJRdA4p3gl92,12,22-662-740-1529,-726.59,HOUSEHOLD,ependencies above the slyly ironic accounts use furiously regular packages. furiously pe
3274211,60089,O,30876.38,1996-05-05,5-LOW,Clerk#000000370,0,gular dolphins. final deposits among the theodolites haggle carefully ironic ,60089,Customer#000060089,2i2cZd4bGay4WBf9mvy,13,23-670-811-2493,9849.12,BUILDING, quickly ironic accounts. slyly regular pinto beans wake blithely unusual foxes. slyly permanent foxe
3274755,60079,O,238984.53,1998-05-29,2-HIGH,Clerk#000000591,0,uriously even pinto beans wake ironically fina,60079,Customer#000060079,dwwsJWhDr0fnRJnyhe6gtls,24,34-197-192-3607,3329.55,BUILDING,ly special somas poach carefully. furiously unusual dolphins unwind furiously furiously final deposits
3283397,60017,O,189546.64,1998-03-30,1-URGENT,Clerk#000000817,0,unusual patterns. slyly ironi,60017,Customer#000060017,kBV62efx6B6Iw2VsRxqEr1sKQ,1,11-139-952-4191,3653.17,AUTOMOBILE,inal packages. ironic dinos cajole against the care
3285440,60079,F,273429.75,1993-09-22,4-NOT SPECIFIED,Clerk#000000148,0,ly even theodolites after the even instructions mo,60079,Customer#000060079,dwwsJWhDr0fnRJnyhe6gtls,24,34-197-192-3607,3329.55,BUILDING,ly special somas poach carefully. furiously unusual dolphins unwind furiously furiously final deposits
3296197,60007,O,165592.17,1995-10-11,5-LOW,Clerk#000000191,0,e of the carefully final packages,60007,Customer#000060007,"sp6KJmx,TiSWbMPvhkQwFwTuhSi4a5OLNImpcGI",12,22-491-919-9470,6017.17,FURNITURE,bold packages. regular sheaves mold. blit
3297344,60061,O,66554.71,1998-04-18,4-NOT SPECIFIED,Clerk#000000746,0,riously blithely final ,60061,Customer#000060061,vYxaVWbpszoT8qQBdaizgWRSQGe,14,24-289-526-7060,5349.63,BUILDING,onic foxes nag blithely slyly express foxes. blithely fina
3298086,60082,O,11369.29,1996-02-22,2-HIGH,Clerk#000000107,0,ts breach slyly fluffily,60082,Customer#000060082,"x3V6vEbLSeUjYdjS1MvR2,u4gB0S 9d8UEJ",0,10-729-863-1818,3645.47,BUILDING, the accounts. furiously unusual
3314818,60031,F,20676.65,1993-03-08,4-NOT SPECIFIED,Clerk#000000755,0,cross the carefully regular deposits. regular accounts boost b,60031,Customer#000060031,RsGAZJyxQopaxWfk5,8,18-381-736-7702,6765.74,FURNITURE,cial deposits. ironic requests across the iro
3320192,60002,O,14766.91,1996-05-19,5-LOW,Clerk#000000350,0, dependencies. dependen,60002,Customer#000060002,ThGBMjDwKzkoOxhz,15,25-782-500-8435,742.46,BUILDING, beans. fluffily regular packages
3331268,60043,F,77793.55,1993-03-17,2-HIGH,Clerk#000000475,0,", ironic deposits promise slyly packages. slyly ironic req",60043,Customer#000060043,6SLQTGRhNJBKEJl9aekego5iwHgy,0,10-115-238-4882,737.03,HOUSEHOLD,"sly final requests use furiously along the stealthily final excuses. express, even accounts"
3341509,60080,F,52702.65,1994-10-31,3-MEDIUM,Clerk#000000575,0,ly furiously regular instructions,60080,Customer#000060080,"g7cKdEj2mzUQLSKFFnWsmL,3GaOIrBmfi",0,10-192-161-6631,689.24,BUILDING," slyly pending, permanent packages. special foxes above the slyly regular packages are idly careful pinto"
3349222,60019,O,25401.23,1995-11-06,3-MEDIUM,Clerk#000000238,0,e along the ironic pearls. caref,60019,Customer#000060019,kSI6njhnR ApXo031vtmCAaXo,1,11-624-666-9689,3444.77,MACHINERY,ncies. blithely silent gifts above the carefully 
3359303,60038,O,7283.03,1995-10-14,1-URGENT,Clerk#000000403,0,y regular pains sleep after the fluffily ,60038,Customer#000060038, FBvBksLyQsKovVujfq8XQ,7,17-472-497-4468,2771.18,HOUSEHOLD,"g ideas about the express, special asymptotes wake fluffily special, bold asymptotes. blithel"
3366694,60073,F,128967.34,1992-07-01,3-MEDIUM,Clerk#000000575,0,ajole fluffily. express theodolites sleep after the slyly regular accounts. fi,60073,Customer#000060073,eo4xUXOM4rx2WP3nEdXZzhBzRFC7oZZ,9,19-269-905-4200,731.03,MACHINERY,xpress requests. blithely special pinto beans x-ray fluffily along the furiously special dolphins. blithely final th
3379650,60079,F,228256.91,1992-02-12,5-LOW,Clerk#000000682,0,he accounts. blithely regular pearls pr,60079,Customer#000060079,dwwsJWhDr0fnRJnyhe6gtls,24,34-197-192-3607,3329.55,BUILDING,ly special somas poach carefully. furiously unusual dolphins unwind furiously furiously final deposits
3390944,60086,O,159768.15,1998-02-11,4-NOT SPECIFIED,Clerk#000000483,0,s cajole quickly even deposits. packages according to the de,60086,Customer#000060086,T9hSwghSUhcyhxNnuB30QBHHMZa8R,4,14-710-182-9914,5835.95,AUTOMOBILE, express pinto beans. carefully final instructions haggle stealthily above the final foxes. unusua
3398657,60035,O,18985.17,1998-03-08,3-MEDIUM,Clerk#000000239,0,. furiously final dugouts cajole slyly across the pending ,60035,Customer#000060035,"pNlmNfCzO8VyidrSxb1,xLDVe72pA8AaSgjM",13,23-458-688-7730,7189.50,MACHINERY,"ular pinto beans thrash after the instructions. bold, express dolphins affix. blithely regular attainments use furi"
3399461,60071,O,200324.88,1997-02-21,1-URGENT,Clerk#000000469,0,uches haggle furiously above th,60071,Customer#000060071,5OpD50GLeQCOEfSwMIGK2Ex111bsESvygAzj,1,11-933-273-2627,7050.68,FURNITURE,"fily ironic accounts haggle blithely. regular, final requests engage "
3402117,60037,F,160867.97,1993-09-17,4-NOT SPECIFIED,Clerk#000000852,0,low pinto beans above the fin,60037,Customer#000060037,CwMXJOZEIpfMBG Ou8i,4,14-558-867-3263,1032.42,MACHINERY," regular, slow asymptotes cajole carefully after the even packages. regular ex"
3405504,60079,F,5044.10,1994-03-15,3-MEDIUM,Clerk#000000569,0,"ial, regular gifts are carefully. accounts haggle furious",60079,Customer#000060079,dwwsJWhDr0fnRJnyhe6gtls,24,34-197-192-3607,3329.55,BUILDING,ly special somas poach carefully. furiously unusual dolphins unwind furiously furiously final deposits
3418849,60034,F,31221.55,1992-08-24,1-URGENT,Clerk#000000451,0,ven requests nag blithely according to the furiously reg,60034,Customer#000060034, XHRzdojlNAuRjTNRn7A1aL9OYJj56nud1sVss,14,24-991-831-7826,7230.69,AUTOMOBILE,"sts. final packages along the daringly bold ideas haggle blithely slyly careful requests. unusual, bold as"
3426341,60076,O,194312.42,1996-07-08,5-LOW,Clerk#000000590,0,s shall have to impress furio,60076,Customer#000060076,L8fTINc0fbWJ,20,30-402-978-3763,3040.10,MACHINERY,"kly final packages. unusual, even foxes after the even, regu"
3448390,60073,F,58935.35,1993-10-01,3-MEDIUM,Clerk#000000132,0,ithely special packages against t,60073,Customer#000060073,eo4xUXOM4rx2WP3nEdXZzhBzRFC7oZZ,9,19-269-905-4200,731.03,MACHINERY,xpress requests. blithely special pinto beans x-ray fluffily along the furiously special dolphins. blithely final th
3461255,60025,O,71680.88,1996-09-12,4-NOT SPECIFIED,Clerk#000000355,0,al deposits are bravely brave requ,60025,Customer#000060025,fHgT5BscCU4NDQzn,22,32-222-885-5210,7296.15,MACHINERY, pains cajole slyly permanently regular deposits. carefully ruthless packages sleep. even excuses nag slyly!
3462850,60068,O,87151.18,1998-03-13,4-NOT SPECIFIED,Clerk#000000570,0,y. requests above the blithely regular requests hinder regular,60068,Customer#000060068,"nXabPtwJBxlxb,0edpFf",23,33-906-135-1500,4492.81,HOUSEHOLD,uriously even accounts use furiously carefully ironic pack
3465056,60088,F,35078.83,1994-09-28,1-URGENT,Clerk#000000471,0,fily special packages grow blith,60088,Customer#000060088,xllgZf63jONKni,20,30-896-444-2387,312.90,AUTOMOBILE,ly. blithely regular asymptotes use after the dep
3473282,60001,O,104684.15,1997-02-01,1-URGENT,Clerk#000000355,0, slyly ironic platelets haggle blithely ,60001,Customer#000060001,9Ii4zQn9cX,14,24-678-784-9652,9957.56,HOUSEHOLD,l theodolites boost slyly at the platelets: permanently ironic packages wake slyly pend
3476545,60053,F,174164.99,1993-06-19,1-URGENT,Clerk#000000605,0,ts boost against the quickly express theodolites. blithe,60053,Customer#000060053,wb0gteUavl1MPAHwiM,0,10-684-354-3580,6515.51,FURNITURE,ly courts. fluffy packages wake furiously alongside of the always unusual dep
3488577,60065,O,62645.98,1995-08-05,2-HIGH,Clerk#000000208,0,e blithely around the slyly ironic pearls. requests promise carefull,60065,Customer#000060065,AJT1hcmeo67Oyv3QOnGge2FUI72Fd07Rbp2ABF,17,27-870-969-8066,9757.39,BUILDING,fily carefully unusual accounts. blithe deposits wake furiously.
3490528,60050,O,26385.48,1995-06-22,2-HIGH,Clerk#000000420,0,ar instructions caj,60050,Customer#000060050,"gGFB2vQ,gT2gRGSSDE",16,26-622-811-1720,5181.99,FURNITURE, carefully bold deposits are after the carefully regular instructions. ideas about the ironic requests are ironic
3494306,60037,O,254784.37,1996-12-30,4-NOT SPECIFIED,Clerk#000000941,0, silent courts doze quick,60037,Customer#000060037,CwMXJOZEIpfMBG Ou8i,4,14-558-867-3263,1032.42,MACHINERY," regular, slow asymptotes cajole carefully after the even packages. regular ex"
3497798,60094,F,197474.36,1993-10-29,1-URGENT,Clerk#000000968,0,ate busily. quickly pending accounts sleep slyly carefully quiet theodolites.,60094,Customer#000060094,MkoqzelPE 8kI,12,22-809-331-1348,-408.23,AUTOMOBILE,ges cajole slyly express dependencies. quickly special accounts are slyly against the furiously re
3500709,60067,F,85521.91,1993-10-29,3-MEDIUM,Clerk#000000387,0,sly unusual ideas. fluffily final deposits da,60067,Customer#000060067,"LC9126Kz5Xl5yGn5Wz3E,JJeBeFMiB",4,14-490-596-5723,1874.19,HOUSEHOLD,ts wake alongside of the carefully silent pinto beans. slyly ironic decoys cajole quickly. qu
3510080,60070,F,228449.94,1993-03-12,3-MEDIUM,Clerk#000000556,0,"xpress, final waters according to the furiousl",60070,Customer#000060070,QzLuEO1eycweThJRdA4p3gl92,12,22-662-740-1529,-726.59,HOUSEHOLD,ependencies above the slyly ironic accounts use furiously regular packages. furiously pe
3512801,60055,F,124675.08,1994-08-21,4-NOT SPECIFIED,Clerk#000000282,0,sits cajole blithely. express tithes maintain furiously. pinto,60055,Customer#000060055,XkEd61ySvE933LKafILNEH SkdC36eftDuo4Yji,10,20-477-978-6479,3725.35,MACHINERY,ctions print slyly furiously regular asymptotes. quickly special theodolites
3516960,60080,F,189507.94,1993-12-15,4-NOT SPECIFIED,Clerk#000000255,0,s. bravely regular dinos nag slyl,60080,Customer#000060080,"g7cKdEj2mzUQLSKFFnWsmL,3GaOIrBmfi",0,10-192-161-6631,689.24,BUILDING," slyly pending, permanent packages. special foxes above the slyly regular packages are idly careful pinto"
3522949,60028,O,145777.69,1996-12-27,5-LOW,Clerk#000000603,0,ously even deposits. furiously bold theodolites ,60028,Customer#000060028,qoxXSl3gyR5EnAsp,6,16-234-762-4451,3494.99,FURNITURE,e the quickly unusual theodolites cajole slyly blithely r
